Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,Library Name,BioSampleModel,geo_loc_name,lat_lon,HOST,host_sex,env_broad_scale,env_local_scale,env_medium,Host_Age,host_subject_id,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),project_name,host_taxid,scientific_name,samp_mat_process,Host_Diet,INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,external_id,INSDC_last_update,host_body_product,isolation_source,host_tissue_sampled,isolate,host_life_stage,host_body_site,broad-scale_environmental_context,environmental_medium,local_environmental_context,Sequencing_method,ENA_first_public,host_body_habitat,host_common_name,environment_(biome),environment_(feature),environment_(material),host-associated_environmental_package,INSDC_first_public,investigation_type,organism,host_phenotype,source_material_id,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,subspecific_genetic_lineage,env_biome,env_feature,env_material,perturbation,Description,samp_store_dur,samp_store_temp,samp_vol_we_dna_ext,sample_title,seq_methods,Negative_control_1,Negative_control_2,positive_control,steer_id,replicate,samp_collect_device,experiment,JMF_sample_ID,User_sample_ID,Time_point_h,treatment,SAMPLING_TIME,Depth,Environment_Feature,Environment_material,altitude,chem_administration,samp_size,strain,temp,Cow,MiCowTrTiSeq,TimePostFeeding,treat,rel_to_oxygen,elev,Host_disease,gravidity,host_blood_press_diast,host_blood_press_syst,host_body_temp,host_color,host_dry_mass,host_family_relationship,host_genotype,host_growth_cond,host_height,host_infra_specific_name,host_infra_specific_rank,host_last_meal,host_length,host_shape,host_substrate,host_tot_mass,misc_param,organism_count,oxy_stat_samp,samp_salinity,samp_store_loc,Cultivar,Ecotype,common_name,nucleic_acid_extraction,ENA_last_update,INSDC_center_alias,age,BREED,collected_by
ERR3220217,WGS,300,20110186500,PRJEB31266,SAMEA5383877,8913299497,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3247680,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383877,ERP113798,2019-04-05T00:01:00Z,1,not collected,United Kingdom,Europe,10675_0041,,,,,male,,,,556 days,,2019-03-14,2019-03-14,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10675_0041,10675_0041,SAMEA5383877,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-14T17:02:48Z,metagenome,,,,2019-03-14T17:02:48Z,2019-05-31T10:58:56Z,LIMx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3220223,WGS,300,18706935000,PRJEB31266,SAMEA5383883,7997469188,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3247686,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383883,ERP113798,2019-03-25T17:36:00Z,1,not collected,United Kingdom,Europe,10675_0047,,,,,male,,,,578 days,,2019-03-14,2019-03-14,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10675_0047,10675_0047,SAMEA5383883,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-14T17:02:48Z,metagenome,,,,2019-03-14T17:02:48Z,2019-05-31T10:58:56Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3220224,WGS,300,18524318400,PRJEB31266,SAMEA5383884,7949167048,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3247687,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383884,ERP113798,2019-03-25T18:05:00Z,1,not collected,United Kingdom,Europe,10675_0048,,,,,male,,,,527 days,,2019-03-14,2019-03-14,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10675_0048,10675_0048,SAMEA5383884,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-14T17:02:48Z,metagenome,,,,2019-03-14T17:02:48Z,2019-05-31T10:58:57Z,AAx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224567,WGS,300,28757263200,PRJEB31266,SAMEA5383885,12677372120,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252019,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383885,ERP113798,2019-03-25T19:41:00Z,1,not collected,United Kingdom,Europe,10676_0001,,,,,male,,,,520 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0001,10676_0001,SAMEA5383885,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224568,WGS,300,33210079800,PRJEB31266,SAMEA5383886,14689710120,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252020,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383886,ERP113798,2019-03-25T19:58:00Z,1,not collected,United Kingdom,Europe,10676_0002,,,,,male,,,,546 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0002,10676_0002,SAMEA5383886,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:56Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224569,WGS,300,33405963300,PRJEB31266,SAMEA5383887,14757799739,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252021,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383887,ERP113798,2019-03-25T20:34:00Z,1,not collected,United Kingdom,Europe,10676_0003,,,,,male,,,,572 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0003,10676_0003,SAMEA5383887,2019-05-31T10:58:55Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:55Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224572,WGS,300,33883183500,PRJEB31266,SAMEA5383890,14897748114,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252024,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383890,ERP113798,2019-03-25T22:00:00Z,1,not collected,United Kingdom,Europe,10676_0006,,,,,male,,,,539 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0006,10676_0006,SAMEA5383890,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224574,WGS,300,34503130200,PRJEB31266,SAMEA5383894,15336880754,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252026,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383894,ERP113798,2019-03-26T01:30:00Z,1,not collected,United Kingdom,Europe,10676_0010,,,,,male,,,,567 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0010,10676_0010,SAMEA5383894,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:56Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224577,WGS,300,31431825300,PRJEB31266,SAMEA5383897,13903662388,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252029,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383897,ERP113798,2019-04-05T00:09:00Z,1,not collected,United Kingdom,Europe,10676_0013,,,,,male,,,,563 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0013,10676_0013,SAMEA5383897,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:56Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224579,WGS,300,35810111100,PRJEB31266,SAMEA5383899,15984271907,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252031,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383899,ERP113798,2019-04-05T00:33:00Z,1,not collected,United Kingdom,Europe,10676_0015,,,,,male,,,,526 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0015,10676_0015,SAMEA5383899,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224581,WGS,300,34852189200,PRJEB31266,SAMEA5383901,15010488590,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252033,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383901,ERP113798,2019-04-05T00:43:00Z,1,not collected,United Kingdom,Europe,10676_0017,,,,,male,,,,536 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0017,10676_0017,SAMEA5383901,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224582,WGS,300,33502520400,PRJEB31266,SAMEA5383902,14547710009,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252034,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383902,ERP113798,2019-04-05T00:54:00Z,1,not collected,United Kingdom,Europe,10676_0018,,,,,male,,,,509 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0018,10676_0018,SAMEA5383902,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224583,WGS,300,34283132700,PRJEB31266,SAMEA5383903,14813901315,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252035,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383903,ERP113798,2019-04-05T00:56:00Z,1,not collected,United Kingdom,Europe,10676_0019,,,,,male,,,,482 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0019,10676_0019,SAMEA5383903,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224584,WGS,300,36097025400,PRJEB31266,SAMEA5383904,15509427404,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252036,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383904,ERP113798,2019-04-05T01:02:00Z,1,not collected,United Kingdom,Europe,10676_0020,,,,,male,,,,521 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0020,10676_0020,SAMEA5383904,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224585,WGS,300,41318683500,PRJEB31266,SAMEA5383905,17816856175,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252037,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383905,ERP113798,2019-04-05T01:14:00Z,1,not collected,United Kingdom,Europe,10676_0021,,,,,male,,,,515 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0021,10676_0021,SAMEA5383905,2019-05-31T10:58:58Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:58Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224586,WGS,300,31776298200,PRJEB31266,SAMEA5383906,13624028994,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252038,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383906,ERP113798,2019-04-05T01:20:00Z,1,not collected,United Kingdom,Europe,10676_0022,,,,,male,,,,567 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0022,10676_0022,SAMEA5383906,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224589,WGS,300,34016183700,PRJEB31266,SAMEA5383909,15449910003,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252041,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383909,ERP113798,2019-04-05T01:43:00Z,1,not collected,United Kingdom,Europe,10676_0025,,,,,male,,,,548 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0025,10676_0025,SAMEA5383909,2019-05-31T10:58:58Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:58Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224592,WGS,300,39663214500,PRJEB31266,SAMEA5383912,17803053829,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252044,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383912,ERP113798,2019-04-05T02:23:00Z,1,not collected,United Kingdom,Europe,10676_0028,,,,,male,,,,519 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0028,10676_0028,SAMEA5383912,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224593,WGS,300,30487778100,PRJEB31266,SAMEA5383913,13745873146,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252045,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383913,ERP113798,2019-04-05T02:19:00Z,1,not collected,United Kingdom,Europe,10676_0029,,,,,male,,,,505 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0029,10676_0029,SAMEA5383913,2019-05-31T10:58:58Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:58Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224600,WGS,300,35815745700,PRJEB31266,SAMEA5383921,15784444402,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252052,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383921,ERP113798,2019-04-05T03:12:00Z,1,not collected,United Kingdom,Europe,10676_0036,,,,,male,,,,536 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0036,10676_0036,SAMEA5383921,2019-05-31T10:58:56Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:56Z,CHx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224604,WGS,300,29162659200,PRJEB31266,SAMEA5383925,12903848530,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252056,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383925,ERP113798,2019-04-05T03:29:00Z,1,not collected,United Kingdom,Europe,10676_0040,,,,,male,,,,507 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0040,10676_0040,SAMEA5383925,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR3224605,WGS,300,33488882700,PRJEB31266,SAMEA5383926,14464220183,THE ROSLIN INSTITUTE,public,"fastq,run.zq,sra","ena,gs,ncbi,s3","ena,gs.us-east1,ncbi.public,s3.us-east-1",ERX3252057,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,bovine gut metagenome,ILLUMINA,2019-03-21T00:00:00Z,SAMEA5383926,ERP113798,2019-04-05T03:51:00Z,1,not collected,United Kingdom,Europe,10676_0041,,,,,male,,,,511 days,,2019-03-15,2019-03-15,United Kingdom,55.861398,-3.206493,Metagenomic sequencing of the rumen of 240 cattle from Scotland,9913,bovine gut metagenome,,,THE ROSLIN INSTITUTE,public,10676_0041,10676_0041,SAMEA5383926,2019-05-31T10:58:57Z,rumen fluid,,,,,rumen,,,,Illumina HiSeq 4000,,gut,cow,Bos taurus,stomach,bodily fluid,host-associated,2019-03-15T17:03:36Z,metagenome,,,,2019-03-15T17:03:36Z,2019-05-31T10:58:57Z,Luing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
